class_id,class_name,bbox,filename
35,BMW M5 Sedan 2010,"[168, 88, 583, 252]",cars_train/06040.jpg
123,Geo Metro Convertible 1993,"[4, 19, 493, 322]",cars_test/03916.jpg
104,Ferrari 458 Italia Coupe 2012,"[71, 115, 597, 309]",cars_train/07128.jpg
187,Toyota Camry Sedan 2012,"[39, 68, 579, 402]",cars_train/01566.jpg
107,Ford Mustang Convertible 2007,"[26, 295, 1003, 727]",cars_train/06310.jpg
151,Lamborghini Aventador Coupe 2012,"[34, 191, 745, 461]",cars_test/01175.jpg
139,Hyundai Elantra Touring Hatchback 2012,"[594, 306, 1520, 1149]",cars_train/02356.jpg
17,Audi 100 Sedan 1994,"[23, 38, 795, 327]",cars_test/07284.jpg
20,Audi S6 Sedan 2011,"[47, 14, 360, 181]",cars_train/00600.jpg
149,Jeep Compass SUV 2012,"[34, 33, 663, 401]",cars_train/02219.jpg
9,Aston Martin V8 Vantage Coupe 2012,"[25, 133, 972, 602]",cars_test/04477.jpg
107,Ford Mustang Convertible 2007,"[223, 160, 1420, 907]",cars_train/01873.jpg
196,smart fortwo Convertible 2012,"[26, 1, 271, 242]",cars_test/03908.jpg
11,Aston Martin Virage Coupe 2012,"[3, 108, 1333, 887]",cars_train/07005.jpg
23,Audi S4 Sedan 2012,"[23, 104, 447, 306]",cars_train/01848.jpg
31,BMW 6 Series Convertible 2007,"[110, 159, 352, 249]",cars_train/04472.jpg
185,Tesla Model S Sedan 2012,"[630, 416, 1324, 765]",cars_test/01331.jpg
93,Dodge Challenger SRT8 2011,"[14, 77, 489, 287]",cars_train/07836.jpg
104,Ferrari 458 Italia Coupe 2012,"[27, 64, 180, 169]",cars_train/02760.jpg
58,Chevrolet Traverse SUV 2012,"[60, 80, 540, 385]",cars_test/02940.jpg
118,GMC Terrain SUV 2012,"[14, 26, 245, 153]",cars_test/01391.jpg
130,Hyundai Veloster Hatchback 2012,"[16, 79, 727, 449]",cars_train/05220.jpg
169,Nissan NV Passenger Van 2012,"[55, 82, 564, 338]",cars_train/02150.jpg
133,Hyundai Veracruz SUV 2012,"[37, 3, 639, 415]",cars_train/06194.jpg
35,BMW M5 Sedan 2010,"[142, 286, 1798, 1077]",cars_train/03852.jpg
26,BMW ActiveHybrid 5 Sedan 2012,"[205, 78, 985, 605]",cars_test/03472.jpg
126,Honda Odyssey Minivan 2012,"[89, 54, 674, 277]",cars_test/07427.jpg
173,Porsche Panamera Sedan 2012,"[93, 111, 565, 353]",cars_test/04380.jpg
194,Volvo 240 Sedan 1993,"[6, 98, 691, 450]",cars_train/03424.jpg
50,Buick Enclave SUV 2012,"[31, 36, 601, 437]",cars_test/04671.jpg
127,Honda Odyssey Minivan 2007,"[20, 55, 285, 177]",cars_train/06932.jpg
170,Nissan Juke Hatchback 2012,"[124, 443, 1195, 902]",cars_test/04256.jpg
121,GMC Acadia SUV 2012,"[24, 20, 259, 170]",cars_train/03491.jpg
6,Acura Integra Type R 2001,"[21, 218, 771, 511]",cars_test/02458.jpg
47,Buick Regal GS 2012,"[156, 97, 902, 511]",cars_train/07233.jpg
61,Chevrolet Impala Sedan 2007,"[102, 46, 563, 234]",cars_test/07328.jpg
34,BMW M3 Coupe 2012,"[123, 162, 941, 601]",cars_test/01149.jpg
47,Buick Regal GS 2012,"[86, 159, 659, 406]",cars_train/01770.jpg
96,Dodge Charger Sedan 2012,"[210, 198, 593, 386]",cars_train/03745.jpg
193,Volvo C30 Hatchback 2012,"[76, 204, 524, 397]",cars_train/07402.jpg
62,Chevrolet Tahoe Hybrid SUV 2012,"[83, 67, 181, 114]",cars_train/04590.jpg
33,BMW X6 SUV 2012,"[60, 89, 463, 272]",cars_train/05535.jpg
16,Audi V8 Sedan 1994,"[52, 199, 1500, 963]",cars_test/06335.jpg
45,Bugatti Veyron 16.4 Convertible 2009,"[71, 16, 399, 321]",cars_train/05009.jpg
132,Hyundai Tucson SUV 2012,"[67, 219, 606, 454]",cars_test/04048.jpg
173,Porsche Panamera Sedan 2012,"[39, 168, 590, 346]",cars_train/07133.jpg
136,Hyundai Accent Sedan 2012,"[91, 32, 523, 317]",cars_train/03693.jpg
154,Land Rover Range Rover SUV 2012,"[109, 14, 909, 715]",cars_train/04320.jpg
104,Ferrari 458 Italia Coupe 2012,"[24, 24, 256, 153]",cars_train/07783.jpg
14,Audi TTS Coupe 2012,"[26, 50, 253, 146]",cars_train/07377.jpg
46,Bugatti Veyron 16.4 Coupe 2009,"[39, 108, 581, 367]",cars_test/07139.jpg
170,Nissan Juke Hatchback 2012,"[19, 229, 1801, 1144]",cars_train/01141.jpg
84,Dodge Caliber Wagon 2007,"[28, 28, 378, 239]",cars_train/01704.jpg
79,Chrysler 300 SRT-8 2010,"[58, 136, 635, 334]",cars_test/04548.jpg
7,Acura ZDX Hatchback 2012,"[867, 740, 2240, 1501]",cars_test/06773.jpg
7,Acura ZDX Hatchback 2012,"[31, 328, 1468, 949]",cars_test/06216.jpg
174,Ram C/V Cargo Van Minivan 2012,"[21, 45, 230, 166]",cars_test/06394.jpg
36,BMW M6 Convertible 2010,"[129, 256, 729, 498]",cars_train/00709.jpg
89,Dodge Journey SUV 2012,"[47, 77, 577, 404]",cars_test/00349.jpg
191,Volkswagen Golf Hatchback 1991,"[19, 71, 1227, 737]",cars_test/07111.jpg
54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,"[15, 60, 589, 316]",cars_test/02236.jpg
97,Dodge Charger SRT-8 2009,"[23, 63, 400, 239]",cars_test/03610.jpg
135,Hyundai Elantra Sedan 2007,"[38, 14, 273, 179]",cars_test/01155.jpg
11,Aston Martin Virage Coupe 2012,"[88, 158, 746, 395]",cars_train/03184.jpg
37,BMW X3 SUV 2012,"[70, 134, 512, 366]",cars_test/05147.jpg
129,Honda Accord Sedan 2012,"[33, 86, 560, 283]",cars_test/05517.jpg
130,Hyundai Veloster Hatchback 2012,"[24, 51, 612, 435]",cars_train/03980.jpg
166,Mercedes-Benz Sprinter Van 2012,"[42, 148, 512, 375]",cars_test/04541.jpg
178,Scion xD Hatchback 2012,"[50, 88, 440, 254]",cars_train/04965.jpg
72,Chevrolet Monte Carlo Coupe 2007,"[13, 45, 294, 171]",cars_train/06810.jpg
102,Ferrari California Convertible 2012,"[28, 65, 345, 245]",cars_train/05345.jpg
4,Acura TL Type-S 2008,"[28, 127, 477, 302]",cars_test/03275.jpg
77,Chrysler Sebring Convertible 2010,"[33, 156, 564, 345]",cars_train/05715.jpg
124,HUMMER H3T Crew Cab 2010,"[81, 71, 656, 462]",cars_test/04175.jpg
106,Ford F-450 Super Duty Crew Cab 2012,"[33, 11, 274, 167]",cars_test/05669.jpg
180,Spyker C8 Coupe 2009,"[60, 17, 455, 322]",cars_train/00778.jpg
103,Ferrari 458 Italia Convertible 2012,"[39, 93, 540, 229]",cars_train/06521.jpg
165,Mercedes-Benz S-Class Sedan 2012,"[25, 50, 623, 417]",cars_train/02631.jpg
178,Scion xD Hatchback 2012,"[24, 64, 413, 241]",cars_test/01869.jpg
43,Bentley Continental GT Coupe 2007,"[26, 37, 572, 429]",cars_test/00211.jpg
158,Maybach Landaulet Convertible 2012,"[5, 155, 396, 298]",cars_test/06182.jpg
106,Ford F-450 Super Duty Crew Cab 2012,"[17, 49, 536, 302]",cars_train/06670.jpg
60,Chevrolet HHR SS 2010,"[1, 56, 402, 251]",cars_train/02633.jpg
86,Dodge Ram Pickup 3500 Crew Cab 2010,"[26, 56, 746, 319]",cars_train/02494.jpg
178,Scion xD Hatchback 2012,"[15, 18, 595, 428]",cars_test/03965.jpg
122,GMC Canyon Extended Cab 2012,"[26, 128, 990, 598]",cars_test/00179.jpg
94,Dodge Durango SUV 2012,"[24, 110, 1013, 660]",cars_test/00875.jpg
76,Chrysler Aspen SUV 2009,"[1, 16, 200, 151]",cars_test/05887.jpg
47,Buick Regal GS 2012,"[22, 11, 465, 268]",cars_test/03650.jpg
106,Ford F-450 Super Duty Crew Cab 2012,"[1, 45, 300, 183]",cars_test/07279.jpg
169,Nissan NV Passenger Van 2012,"[29, 75, 594, 399]",cars_test/03227.jpg
182,Suzuki Kizashi Sedan 2012,"[256, 310, 1504, 727]",cars_train/05282.jpg
21,Audi S5 Convertible 2012,"[76, 42, 709, 570]",cars_test/04842.jpg
41,Bentley Mulsanne Sedan 2011,"[8, 76, 254, 196]",cars_train/06110.jpg
175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,"[93, 215, 741, 415]",cars_test/00203.jpg
113,Ford F-150 Regular Cab 2012,"[49, 120, 578, 457]",cars_test/06700.jpg
3,Acura TL Sedan 2012,"[19, 23, 698, 284]",cars_test/03365.jpg
166,Mercedes-Benz Sprinter Van 2012,"[101, 65, 545, 410]",cars_test/05156.jpg
9,Aston Martin V8 Vantage Coupe 2012,"[57, 21, 450, 304]",cars_test/06463.jpg
82,Daewoo Nubira Wagon 2002,"[45, 31, 232, 161]",cars_train/03679.jpg
38,BMW Z4 Convertible 2012,"[323, 153, 828, 523]",cars_test/04070.jpg
169,Nissan NV Passenger Van 2012,"[65, 33, 545, 340]",cars_test/05630.jpg
103,Ferrari 458 Italia Convertible 2012,"[620, 431, 2899, 1909]",cars_train/02820.jpg
127,Honda Odyssey Minivan 2007,"[28, 82, 489, 261]",cars_test/02528.jpg
158,Maybach Landaulet Convertible 2012,"[31, 97, 600, 402]",cars_test/03219.jpg
15,Audi R8 Coupe 2012,"[14, 135, 567, 305]",cars_train/05086.jpg
88,Dodge Sprinter Cargo Van 2009,"[92, 150, 668, 492]",cars_test/07991.jpg
80,Chrysler Crossfire Convertible 2008,"[25, 48, 294, 142]",cars_train/01278.jpg
189,Toyota 4Runner SUV 2012,"[1, 71, 400, 246]",cars_train/07648.jpg
188,Toyota Corolla Sedan 2012,"[58, 124, 478, 290]",cars_train/04344.jpg
149,Jeep Compass SUV 2012,"[103, 126, 561, 414]",cars_train/04371.jpg
67,Chevrolet Malibu Hybrid Sedan 2010,"[57, 44, 446, 323]",cars_train/04591.jpg
49,Buick Verano Sedan 2012,"[28, 97, 409, 227]",cars_test/00292.jpg
51,Cadillac CTS-V Sedan 2012,"[8, 1, 498, 196]",cars_train/05081.jpg
152,Lamborghini Gallardo LP 570-4 Superleggera 2012,"[57, 147, 563, 413]",cars_train/06606.jpg
85,Dodge Caravan Minivan 1997,"[80, 81, 575, 393]",cars_train/06333.jpg
195,Volvo XC90 SUV 2007,"[30, 308, 1511, 975]",cars_train/00852.jpg
158,Maybach Landaulet Convertible 2012,"[49, 31, 150, 141]",cars_train/03049.jpg
3,Acura TL Sedan 2012,"[32, 71, 548, 281]",cars_test/00595.jpg
160,McLaren MP4-12C Coupe 2012,"[37, 342, 1263, 786]",cars_train/02321.jpg
30,BMW 3 Series Wagon 2012,"[58, 1, 582, 373]",cars_train/02188.jpg
70,Chevrolet Silverado 1500 Classic Extended Cab 2007,"[12, 23, 245, 176]",cars_train/00360.jpg
158,Maybach Landaulet Convertible 2012,"[72, 69, 730, 437]",cars_train/06473.jpg
123,Geo Metro Convertible 1993,"[2, 13, 92, 49]",cars_test/02311.jpg
192,Volkswagen Beetle Hatchback 2012,"[38, 105, 754, 457]",cars_train/01453.jpg
46,Bugatti Veyron 16.4 Coupe 2009,"[26, 87, 409, 233]",cars_test/00726.jpg
21,Audi S5 Convertible 2012,"[17, 71, 227, 175]",cars_train/06793.jpg
173,Porsche Panamera Sedan 2012,"[77, 150, 618, 397]",cars_train/02562.jpg
54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,"[46, 93, 423, 283]",cars_train/06815.jpg
122,GMC Canyon Extended Cab 2012,"[21, 35, 279, 195]",cars_train/00136.jpg
53,Cadillac Escalade EXT Crew Cab 2007,"[1, 30, 300, 167]",cars_test/03685.jpg
71,Chevrolet Express Van 2007,"[55, 210, 1007, 665]",cars_train/08037.jpg
74,Chevrolet Silverado 1500 Extended Cab 2012,"[25, 56, 233, 147]",cars_test/03914.jpg
60,Chevrolet HHR SS 2010,"[7, 32, 294, 202]",cars_test/03907.jpg
115,Ford Focus Sedan 2007,"[28, 1, 582, 401]",cars_test/04231.jpg
22,Audi S5 Coupe 2012,"[53, 60, 224, 152]",cars_train/07115.jpg
189,Toyota 4Runner SUV 2012,"[81, 140, 524, 337]",cars_train/02131.jpg
54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,"[96, 222, 647, 420]",cars_train/02014.jpg
8,Aston Martin V8 Vantage Convertible 2012,"[10, 55, 540, 271]",cars_train/00081.jpg
36,BMW M6 Convertible 2010,"[10, 8, 596, 312]",cars_train/01469.jpg
92,Dodge Magnum Wagon 2008,"[3, 127, 600, 324]",cars_test/03215.jpg
82,Daewoo Nubira Wagon 2002,"[66, 212, 398, 333]",cars_test/04496.jpg
157,MINI Cooper Roadster Convertible 2012,"[145, 107, 468, 365]",cars_test/07379.jpg
93,Dodge Challenger SRT8 2011,"[13, 16, 565, 297]",cars_test/07914.jpg
119,GMC Savana Van 2012,"[89, 71, 606, 464]",cars_train/01560.jpg
45,Bugatti Veyron 16.4 Convertible 2009,"[54, 4, 220, 165]",cars_train/07491.jpg
77,Chrysler Sebring Convertible 2010,"[36, 218, 522, 467]",cars_test/06484.jpg
157,MINI Cooper Roadster Convertible 2012,"[259, 71, 1258, 833]",cars_train/07835.jpg
43,Bentley Continental GT Coupe 2007,"[70, 119, 558, 380]",cars_test/06859.jpg
180,Spyker C8 Coupe 2009,"[21, 66, 409, 226]",cars_train/01236.jpg
173,Porsche Panamera Sedan 2012,"[145, 332, 1537, 867]",cars_train/05907.jpg
122,GMC Canyon Extended Cab 2012,"[25, 28, 556, 389]",cars_test/04234.jpg
184,Suzuki SX4 Sedan 2012,"[21, 192, 624, 438]",cars_test/05399.jpg
73,Chevrolet Malibu Sedan 2007,"[57, 71, 591, 421]",cars_test/02508.jpg
67,Chevrolet Malibu Hybrid Sedan 2010,"[10, 130, 477, 273]",cars_train/06802.jpg
6,Acura Integra Type R 2001,"[118, 402, 1011, 733]",cars_train/06244.jpg
143,Isuzu Ascender SUV 2008,"[6, 52, 455, 220]",cars_test/00199.jpg
94,Dodge Durango SUV 2012,"[106, 102, 602, 396]",cars_train/05731.jpg
151,Lamborghini Aventador Coupe 2012,"[8, 73, 98, 105]",cars_test/00760.jpg
84,Dodge Caliber Wagon 2007,"[99, 158, 825, 585]",cars_train/01418.jpg
92,Dodge Magnum Wagon 2008,"[25, 25, 791, 301]",cars_test/02478.jpg
69,Chevrolet Silverado 2500HD Regular Cab 2012,"[39, 122, 618, 360]",cars_test/02687.jpg
39,Bentley Continental Supersports Conv. Convertible 2012,"[22, 47, 247, 154]",cars_test/01501.jpg
97,Dodge Charger SRT-8 2009,"[21, 39, 268, 156]",cars_train/04485.jpg
151,Lamborghini Aventador Coupe 2012,"[28, 93, 383, 248]",cars_test/07851.jpg
188,Toyota Corolla Sedan 2012,"[17, 37, 544, 290]",cars_test/00067.jpg
12,Audi RS 4 Convertible 2008,"[52, 122, 386, 253]",cars_train/02773.jpg
174,Ram C/V Cargo Van Minivan 2012,"[65, 182, 616, 383]",cars_train/01162.jpg
131,Hyundai Santa Fe SUV 2012,"[10, 11, 212, 163]",cars_test/02168.jpg
133,Hyundai Veracruz SUV 2012,"[12, 66, 788, 521]",cars_test/04636.jpg
57,Chevrolet Corvette Ron Fellows Edition Z06 2007,"[61, 152, 1231, 690]",cars_test/01255.jpg
109,Ford Expedition EL SUV 2009,"[71, 143, 570, 336]",cars_test/02363.jpg
71,Chevrolet Express Van 2007,"[8, 36, 455, 318]",cars_train/06876.jpg
75,Chevrolet Silverado 1500 Regular Cab 2012,"[9, 35, 639, 450]",cars_test/06988.jpg
133,Hyundai Veracruz SUV 2012,"[146, 56, 687, 506]",cars_test/06578.jpg
149,Jeep Compass SUV 2012,"[174, 125, 1128, 708]",cars_test/01156.jpg
37,BMW X3 SUV 2012,"[33, 112, 568, 360]",cars_test/07239.jpg
25,Audi TT RS Coupe 2012,"[25, 120, 623, 367]",cars_train/04673.jpg
85,Dodge Caravan Minivan 1997,"[43, 75, 611, 471]",cars_test/00925.jpg
122,GMC Canyon Extended Cab 2012,"[31, 113, 411, 295]",cars_train/04504.jpg
23,Audi S4 Sedan 2012,"[23, 89, 619, 366]",cars_train/05644.jpg
170,Nissan Juke Hatchback 2012,"[165, 151, 1480, 1292]",cars_train/06519.jpg
171,Nissan 240SX Coupe 1998,"[70, 148, 972, 486]",cars_test/04367.jpg
76,Chrysler Aspen SUV 2009,"[40, 97, 514, 313]",cars_test/07790.jpg
13,Audi A5 Coupe 2012,"[17, 54, 288, 189]",cars_train/01944.jpg
18,Audi 100 Wagon 1994,"[218, 500, 1375, 1061]",cars_train/04176.jpg
125,HUMMER H2 SUT Crew Cab 2009,"[68, 37, 725, 429]",cars_test/06549.jpg
38,BMW Z4 Convertible 2012,"[127, 387, 538, 562]",cars_test/03821.jpg
55,Chevrolet Corvette Convertible 2012,"[15, 74, 387, 195]",cars_train/00265.jpg
68,Chevrolet TrailBlazer SS 2009,"[13, 23, 293, 187]",cars_train/05595.jpg
14,Audi TTS Coupe 2012,"[32, 111, 630, 431]",cars_train/06227.jpg
148,Jeep Grand Cherokee SUV 2012,"[3, 89, 374, 254]",cars_train/03116.jpg
30,BMW 3 Series Wagon 2012,"[20, 125, 431, 264]",cars_train/05633.jpg
178,Scion xD Hatchback 2012,"[161, 20, 906, 570]",cars_test/04052.jpg
160,McLaren MP4-12C Coupe 2012,"[9, 73, 342, 219]",cars_train/07476.jpg
74,Chevrolet Silverado 1500 Extended Cab 2012,"[47, 349, 997, 683]",cars_train/02365.jpg
121,GMC Acadia SUV 2012,"[25, 14, 484, 303]",cars_train/06642.jpg
73,Chevrolet Malibu Sedan 2007,"[13, 77, 593, 440]",cars_test/03095.jpg
81,Chrysler PT Cruiser Convertible 2008,"[24, 132, 1021, 734]",cars_train/00496.jpg
10,Aston Martin Virage Convertible 2012,"[77, 269, 1916, 1194]",cars_train/01506.jpg
118,GMC Terrain SUV 2012,"[98, 228, 570, 441]",cars_test/02145.jpg
189,Toyota 4Runner SUV 2012,"[44, 15, 270, 152]",cars_test/04305.jpg
56,Chevrolet Corvette ZR1 2012,"[673, 981, 4278, 2553]",cars_train/03185.jpg
94,Dodge Durango SUV 2012,"[78, 13, 556, 419]",cars_train/06948.jpg
172,Plymouth Neon Coupe 1999,"[151, 97, 842, 537]",cars_train/00953.jpg
95,Dodge Durango SUV 2007,"[20, 193, 926, 734]",cars_test/00716.jpg
168,Nissan Leaf Hatchback 2012,"[39, 72, 596, 350]",cars_test/05349.jpg
124,HUMMER H3T Crew Cab 2010,"[268, 430, 1420, 886]",cars_test/03589.jpg
113,Ford F-150 Regular Cab 2012,"[9, 88, 473, 324]",cars_test/07752.jpg
120,GMC Yukon Hybrid SUV 2012,"[77, 141, 560, 409]",cars_test/06121.jpg
73,Chevrolet Malibu Sedan 2007,"[24, 22, 227, 158]",cars_test/01339.jpg
143,Isuzu Ascender SUV 2008,"[8, 36, 268, 198]",cars_train/02320.jpg
181,Suzuki Aerio Sedan 2007,"[128, 250, 899, 571]",cars_train/00984.jpg
32,BMW X5 SUV 2007,"[38, 66, 379, 289]",cars_train/06027.jpg
188,Toyota Corolla Sedan 2012,"[67, 123, 583, 331]",cars_test/00787.jpg
19,Audi TT Hatchback 2011,"[73, 94, 286, 175]",cars_train/05408.jpg
133,Hyundai Veracruz SUV 2012,"[30, 114, 1001, 765]",cars_train/00986.jpg
47,Buick Regal GS 2012,"[162, 128, 351, 244]",cars_train/05374.jpg
133,Hyundai Veracruz SUV 2012,"[24, 32, 609, 397]",cars_train/06487.jpg
49,Buick Verano Sedan 2012,"[71, 43, 352, 317]",cars_test/05437.jpg
85,Dodge Caravan Minivan 1997,"[48, 137, 343, 276]",cars_train/01261.jpg
69,Chevrolet Silverado 2500HD Regular Cab 2012,"[91, 143, 582, 410]",cars_train/00595.jpg
99,FIAT 500 Abarth 2012,"[90, 106, 420, 331]",cars_test/03237.jpg
45,Bugatti Veyron 16.4 Convertible 2009,"[152, 175, 1057, 687]",cars_test/07667.jpg
186,Toyota Sequoia SUV 2012,"[11, 30, 402, 191]",cars_train/04277.jpg
80,Chrysler Crossfire Convertible 2008,"[4, 13, 189, 132]",cars_train/04797.jpg
8,Aston Martin V8 Vantage Convertible 2012,"[8, 60, 250, 178]",cars_test/07781.jpg
25,Audi TT RS Coupe 2012,"[40, 38, 224, 155]",cars_train/02456.jpg
84,Dodge Caliber Wagon 2007,"[26, 90, 376, 243]",cars_test/04160.jpg
45,Bugatti Veyron 16.4 Convertible 2009,"[113, 132, 415, 291]",cars_test/05475.jpg
81,Chrysler PT Cruiser Convertible 2008,"[199, 175, 804, 605]",cars_test/04251.jpg
181,Suzuki Aerio Sedan 2007,"[74, 20, 564, 435]",cars_train/06113.jpg
54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,"[39, 42, 239, 160]",cars_test/05652.jpg
38,BMW Z4 Convertible 2012,"[13, 51, 588, 338]",cars_train/06051.jpg
150,Lamborghini Reventon Coupe 2008,"[105, 125, 1135, 688]",cars_train/04646.jpg
6,Acura Integra Type R 2001,"[10, 55, 589, 353]",cars_test/05181.jpg
18,Audi 100 Wagon 1994,"[62, 117, 465, 250]",cars_train/06664.jpg
195,Volvo XC90 SUV 2007,"[33, 54, 481, 314]",cars_test/04515.jpg
88,Dodge Sprinter Cargo Van 2009,"[30, 31, 189, 130]",cars_train/02557.jpg
124,HUMMER H3T Crew Cab 2010,"[52, 94, 576, 406]",cars_test/05572.jpg
165,Mercedes-Benz S-Class Sedan 2012,"[135, 193, 1573, 996]",cars_test/01506.jpg
127,Honda Odyssey Minivan 2007,"[21, 224, 641, 451]",cars_test/06153.jpg
124,HUMMER H3T Crew Cab 2010,"[52, 49, 668, 354]",cars_train/02254.jpg
31,BMW 6 Series Convertible 2007,"[34, 55, 233, 165]",cars_train/04469.jpg
18,Audi 100 Wagon 1994,"[5, 2, 216, 74]",cars_train/07195.jpg
84,Dodge Caliber Wagon 2007,"[4, 30, 279, 186]",cars_train/02751.jpg
76,Chrysler Aspen SUV 2009,"[18, 78, 630, 457]",cars_test/07548.jpg
125,HUMMER H2 SUT Crew Cab 2009,"[44, 51, 285, 203]",cars_test/02048.jpg
49,Buick Verano Sedan 2012,"[60, 117, 584, 388]",cars_test/04487.jpg
80,Chrysler Crossfire Convertible 2008,"[36, 105, 624, 402]",cars_test/04687.jpg
6,Acura Integra Type R 2001,"[64, 240, 1508, 943]",cars_train/02911.jpg
162,Mercedes-Benz C-Class Sedan 2012,"[5, 159, 484, 359]",cars_test/00836.jpg
131,Hyundai Santa Fe SUV 2012,"[27, 42, 231, 166]",cars_test/03940.jpg
194,Volvo 240 Sedan 1993,"[23, 61, 622, 250]",cars_train/03613.jpg
122,GMC Canyon Extended Cab 2012,"[181, 342, 1530, 831]",cars_test/04440.jpg
147,Jeep Liberty SUV 2012,"[18, 39, 615, 425]",cars_test/02344.jpg
65,Chevrolet Avalanche Crew Cab 2012,"[54, 73, 602, 416]",cars_test/03522.jpg
25,Audi TT RS Coupe 2012,"[40, 6, 264, 180]",cars_train/05647.jpg
145,Jeep Patriot SUV 2012,"[3, 7, 1007, 728]",cars_test/04293.jpg
95,Dodge Durango SUV 2007,"[44, 282, 1151, 867]",cars_train/07923.jpg
42,Bentley Continental GT Coupe 2012,"[8, 37, 237, 142]",cars_train/00926.jpg
128,Honda Accord Coupe 2012,"[92, 70, 417, 285]",cars_test/03977.jpg
21,Audi S5 Convertible 2012,"[7, 149, 897, 556]",cars_train/06678.jpg
13,Audi A5 Coupe 2012,"[55, 601, 1384, 982]",cars_train/07572.jpg
3,Acura TL Sedan 2012,"[1, 65, 271, 180]",cars_test/02206.jpg
58,Chevrolet Traverse SUV 2012,"[114, 11, 942, 709]",cars_test/04217.jpg
145,Jeep Patriot SUV 2012,"[28, 110, 986, 677]",cars_test/04325.jpg
127,Honda Odyssey Minivan 2007,"[47, 85, 588, 374]",cars_train/01986.jpg
179,Spyker C8 Convertible 2009,"[143, 51, 388, 271]",cars_test/00731.jpg
60,Chevrolet HHR SS 2010,"[30, 209, 1014, 589]",cars_train/01071.jpg
70,Chevrolet Silverado 1500 Classic Extended Cab 2007,"[15, 36, 615, 385]",cars_train/05810.jpg
175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,"[31, 96, 626, 374]",cars_test/04709.jpg
78,Chrysler Town and Country Minivan 2012,"[44, 112, 633, 374]",cars_train/00837.jpg
128,Honda Accord Coupe 2012,"[10, 64, 416, 313]",cars_test/03068.jpg
24,Audi S4 Sedan 2007,"[21, 34, 482, 285]",cars_train/04580.jpg
191,Volkswagen Golf Hatchback 1991,"[193, 229, 705, 476]",cars_test/07251.jpg
154,Land Rover Range Rover SUV 2012,"[436, 325, 1605, 1078]",cars_test/06509.jpg
188,Toyota Corolla Sedan 2012,"[10, 102, 243, 188]",cars_train/02957.jpg
76,Chrysler Aspen SUV 2009,"[74, 79, 331, 273]",cars_train/01651.jpg
86,Dodge Ram Pickup 3500 Crew Cab 2010,"[18, 67, 496, 342]",cars_train/02074.jpg
188,Toyota Corolla Sedan 2012,"[45, 109, 412, 263]",cars_test/06356.jpg
116,Ford E-Series Wagon Van 2012,"[11, 21, 248, 172]",cars_train/03120.jpg
172,Plymouth Neon Coupe 1999,"[36, 115, 487, 315]",cars_test/07954.jpg
47,Buick Regal GS 2012,"[6, 12, 390, 203]",cars_test/06063.jpg
145,Jeep Patriot SUV 2012,"[54, 92, 471, 334]",cars_train/06621.jpg
100,FIAT 500 Convertible 2012,"[169, 181, 1090, 722]",cars_test/02860.jpg
165,Mercedes-Benz S-Class Sedan 2012,"[60, 62, 607, 415]",cars_test/00838.jpg
122,GMC Canyon Extended Cab 2012,"[179, 381, 1483, 916]",cars_train/05532.jpg
7,Acura ZDX Hatchback 2012,"[161, 167, 806, 430]",cars_test/05550.jpg
166,Mercedes-Benz Sprinter Van 2012,"[55, 109, 957, 702]",cars_train/03204.jpg
67,Chevrolet Malibu Hybrid Sedan 2010,"[85, 266, 1021, 579]",cars_train/02502.jpg
174,Ram C/V Cargo Van Minivan 2012,"[4, 6, 110, 68]",cars_test/03564.jpg
57,Chevrolet Corvette Ron Fellows Edition Z06 2007,"[94, 104, 606, 404]",cars_train/03606.jpg
162,Mercedes-Benz C-Class Sedan 2012,"[14, 38, 252, 161]",cars_test/03235.jpg
109,Ford Expedition EL SUV 2009,"[28, 46, 383, 315]",cars_train/05602.jpg
163,Mercedes-Benz SL-Class Coupe 2009,"[45, 140, 357, 247]",cars_train/00802.jpg
132,Hyundai Tucson SUV 2012,"[105, 47, 961, 660]",cars_train/03142.jpg
48,Buick Rainier SUV 2007,"[95, 7, 495, 279]",cars_test/02198.jpg
28,BMW 1 Series Coupe 2012,"[73, 55, 510, 371]",cars_test/04533.jpg
104,Ferrari 458 Italia Coupe 2012,"[116, 134, 477, 328]",cars_train/01575.jpg
166,Mercedes-Benz Sprinter Van 2012,"[6, 1, 613, 447]",cars_train/03521.jpg
145,Jeep Patriot SUV 2012,"[98, 123, 641, 425]",cars_train/07504.jpg
1,AM General Hummer SUV 2000,"[28, 48, 663, 302]",cars_train/04056.jpg
12,Audi RS 4 Convertible 2008,"[4, 4, 200, 126]",cars_test/01814.jpg
67,Chevrolet Malibu Hybrid Sedan 2010,"[62, 210, 957, 506]",cars_test/02473.jpg
127,Honda Odyssey Minivan 2007,"[14, 52, 443, 276]",cars_train/03742.jpg
87,Dodge Ram Pickup 3500 Quad Cab 2009,"[21, 50, 627, 394]",cars_train/02396.jpg
85,Dodge Caravan Minivan 1997,"[5, 29, 249, 189]",cars_test/01153.jpg
